question,answer,level
"( 연의, 사서 공통 ) 이각이 음식을 선물로 보내주자, _____의 처는 ""밖에서 들어온 음식이니 문제가 있을 수도 있다"" 고 남편에게 말했다.",곽사,very hard
"( 연의 ) 유비가 손부인과 함께 동오를 빠져나가 형주로 돌아가자, 화가 나서 형주를 치려 하는 손권을 말리며, 유비를 형주목으로 봉해달라는 표문을 허도로 보내어 조조에게 유비와 손권의 결속을 보이고 유비에게는 원한을 사지 않는 계책을 손권에게 진언한 사람의 이름은?",고옹,very hard
"( 연의 ) 관우가 죽은 후 공격해 온 황제 유비에게 반격하기 위해, 육손은 한당에게 강 ㅁ쪽의 유비군을 공격하라고 명령했다.",북,super hard
"( 연의, 사서 공통 ) 조상이 정권을 잡자, 조훈은 무위ㅁㅁ이 되었다.",장군,super hard
"( 연의 ) 스스로를 하후무의 심복인 배서라고 주장하는 자가 천수로 와서 원군을 요청하고 떠나자, 이것이 제갈량의 계략임을 간파하고는, 출병하려던 마준에게 말해준 사람의 이름은?",강유,hard
"( 연의 ) 여포는 소패성을 함락시키고는, 미축에게 유비의 가솔들을 이끌고 ㅁㅁ로 가서 편히 지내도록 했다.",서주,very hard
"( 연의 ) 위나라 황제는 신비의 반대를 듣지 않고 사마의의 의견에 따라 ㅁ나라 침공을 위해 용주를 10개 만들었는데, 각 용주의 길이는 20장이었다.",오,very hard
"( 연의, 사서 공통 ) 역성을 나와 이동하던 마초의 군대와 싸워, 일곱 명의 종족 형제를 잃고 다섯 곳에 상처를 입은 사람의 이름은?",양부,very hard
"( 연의 ) 맹달은 ""_____에 대해서는 걱정할 필요는 없다고 생각하는데, 왜냐하면 완성은 낙양과는 800리 떨어져있고 신성과는 1200리 떨어져 있으니, 조예에게 표문을 올리고 오더라도 왕복에만도 한 달은 걸릴 테니 걱정할 필요가 없다"" 는 내용의 편지를 제갈량에게 보냈다.",사마의,hard
( 연의 ) 한경은 ㅁㅁㅁ과 활과 화살을 무기로 사용하며 조운과 겨루었다.,방천극,super hard
"( 연의 ) 관평과 요화는 ㅁ성과 사총을 지키고 있었으나, 서황의 지휘에 당하여 모두 빼앗겼다.",언,very hard
"( 연의 ) 매복한 조운의 병력이 포소리와 북소리만 내고 공격을 하지 않아 사흘 동안 제대로 쉬지 못하자, 조조는 진채를 30리 물렸는데, 이에 ""조조는 병법은 알아도 속임수는 잘 모른다"" 고 말한 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 조조가 동승을 죽이고는 유비를 치러 직접 서주로 출병하였을 때, 하비성을 지키고 있던 유비의 부하의 이름은?",관우,medium
"( 연의 ) 관우는 장세평과 소쌍의 지원을 받아 82근 짜리 청룡언월도를 만들었는데, 이 무기의 다른 이름은 ㅁㅁ거 라고 한다.",냉염,super hard
"( 연의 ) 적벽의 전투에서, 제갈량이 화살 십만 개를 얻기 위해 안개 속에서 배를 끌고가 조조군의 수채 앞에서 소란을 피우자, 놀라면서도 우선 조조에게 상황을 보고한, 우금과 함께 조조군의 수군을 지휘하던 사람의 이름은?",모개,hard
"( 연의, 사서 공통 ) 손책의 동복 남동생 중 두 번째로 나이가 많은 사람의 이름은?",손익,very hard
"( 연의, 사서 공통 ) 제갈량이 황제 유선의 휘하에서 승상직을 수행 중일 때, ㅁ장군 찬습은 행참군을 맡았다.",편,super hard
"( 연의 ) 황권은 사자로 장로에게 가서, 군웅인 _____의 군대와 싸워서 유장을 구해주면 20 개의 고을을 떼어주겠다고 약속했다.",유비,hard
"( 연의 ) 여포의 초청을 받은 유비는, _____하고 장비와 함께 여포의 진영으로 갔는데, 그곳에서 기령을 만났다.",관우,medium
"( 연의 ) 설교는 매복해 있었으나, 위나라 군대의 영채 뒤로 접근한 _____하고 전투가 벌어져 패하고 달아났다.",전종,very hard
"( 연의 ) 강유는 천수성 안에 있는 _____하고 윤상이 자신과 친하니, 이를 이용하여 밀서 두 통을 써서 화살에 달아 성 안으로 보내어 자중지란을 일으켜 보겠다는 계책을 냈다.",양서,hard
"( 연의, 사서 공통 ) 조비는 오나라 정벌을 시도했을 때, 광릉에 왔다가 강 건너에 펼쳐진 성벽을 보고 놀랐는데, 이는 사실 _____의 명령으로 세워진 가짜 성벽이었다.",서성,hard
"( 연의, 사서 공통 ) 제갈량이 일곱 번 사로잡고 일곱 번 놓아준 사람의 이름은?",맹획,medium
"( 연의, 사서 공통 ) 호군 전속을 보내어 등애를 죽인 사람의 이름은?",위관,very hard
"( 연의 ) 모황후는 산책을 나갔다가 아름다운 음악을 들었는데, 그 음악이 조예와 ___씨가 꽃을 구경하며 노는 곳에서 나온다는 것을 알게 되었다.",곽,very hard
"( 연의, 사서 공통 ) 우금이 생포되고 방덕이 죽자, 조조는 천도를 생각했으나 장제와 _____의 진언을 듣고는 그만두었다.",사마의,very hard
"( 연의, 사서 공통 ) 사마염의 증조할아버지의 이름은?",사마방,super hard
( 연의 ) 최량은 ㅁㅁ태수를 지냈다.,안정,very hard
"( 연의 ) 종제에 주둔하다가, 하후패와 영사 번건의 만류를 뿌리치고 다시 위나라를 정벌하기 위해 출진한 사람의 이름은?",강유,hard
"( 연의, 사서 공통 ) 손권을 섬긴 장온의 출신지는 오군 ___현이다.",오,super hard
"( 연의, 사서 공통 ) 황건적의 난 당시 중산지역의 상인으로, 소쌍과 함께 유비에게 많은 재물을 지원하여 유비가 의용군을 결성하는데 큰 지원을 한 사람의 이름은?",장세평,medium
"( 연의 ) 마등이 ""허전의 사냥에서 조조가 한 무엄한 행동을 보고도 가만히 있을 수 있느냐"" 고 말하자, ""조조는 지금 기둥과도 같은 사람이니 그런 말씀 마시라"" 며 떠본 사람의 이름은?",동승,hard
"( 연의 ) 반하의 전투에서, 원소가 앞장서서 공손찬군을 추격하고 있었는데, 산 뒤에서 함성이 일어나면서 유비, _____, 장비가 병력을 이끌고 나타나서 원소군과 싸웠다.",관우,medium
"( 연의 ) ""진창은 함락되고 학소는 죽었으며, 산관도 촉나라 군대가 점령했고, 제갈량은 다시 기산으로 나와서 진군하고 있다"" 는 소식을 들은 곽회는, _____에게는 장안을 지키게 하고, 손례에게는 옹성을 지키게 하고, 스스로는 미성을 지키기로 했다.",장합,very hard
( 연의 ) 등애는 마막의 ㅁㅁ의 제사를 직접 지내주고 후하게 장례도 치러주었다.,아내,super hard
"( 연의 ) 헌제와 복씨가 각각 수레에 타고 궁인들은 걸어서 이섬과 함께 이동하고 있었을 때, 곽사의 병력들이 달려와서 공격하여 궁인들이 여럿 죽었는데, 이때 곽사군을 공격하여 물러나게 한 사람의 이름은?",이각,hard
"( 연의 ) 동탁이 초선을 장안에서 데리고 나갔을 때, 왕윤은 ""왜 동탁하고 함께 ㅁ오로 가지 않느냐"" 고 여포에게 물어보았다.",미,very hard
"( 연의, 사서 공통 ) 성제는 _____의 뜻에 의해 처형되고 그 삼족이 멸해졌다.",사마소,very hard
"( 연의, 사서 공통 ) 여포가 마지막으로 받은 관직은 ㅁ장군이었다.",좌,very hard
( 연의 ) 금환삼결은 조운과 위연이 ___명의 병력으로 한 기습에 당해 죽었다.,5000,super hard
( 연의 ) 조예는 왕쌍에게 ㅁㅁㅁㅁ이라는 관직을 내렸다.,호위장군,super hard
"( 연의 ) 어떻게 도술을 배웠느냐는 조조의 질문에, 좌자는 ""서천 가주 아미산에서 벼락맞아 깨진 바위에서 둔갑천서라는 책 세 권을 얻었다"" 고 대답했는데, 그 책 중 지둔은 ㅁ권에 해당된다.",중,super hard
"( 연의, 사서 공통 ) 종회는 이보에게 왕함이 지키는 낙성을 포위하게 하고, ㅁㅁ 순개에게는 장빈이 지키는 한성을 포위하게 했다.",호군,super hard
"( 연의 ) 장판파의 전투에서, 유비는 조운이 구해온 갓난아이였던 아이를 땅에 던지며, ""너 때문에 훌륭한 장수를 잃을 뻔 했다."" 고 말했는데, 그 아이의 이름은?",유선,medium
"( 연의 ) 진랑이 참여한 전투에서 패배하여, 큰 피해를 입고 장수도 잃은 쪽은 ㅁ나라 군대였다.",위,hard
( 연의 ) 장달을 죽인 사람의 이름은?,장포,hard
"( 연의 ) 호준이 동흥 제방을 공격해오자, 정봉은 3천의 병력을 ㅁ에 타게 하여 진군했다.",배,very hard
"( 연의 ) 여포는 자신의 딸을 원술에게 보내어 구원군을 얻으려고 했는데, 이를 위해 여포와 여포의 딸을 보호하는 임무를 장료와 함께 맡은 여포의 장수의 이름은?",고순,hard
"( 연의 ) 손례가 군량으로 위장한 인화 물질들을 싣고 기산으로 오자, 마대하고 _____하고 마충은 제갈량의 지시에 따라 손례가 이끌고 온 병력들과 교전하여 손례가 달아나게 만들었다.",장억,very hard
( 연의 ) 장포와 관흥은 _____의 말을 따라 의형제가 되었다.,유비,medium
"( 연의 ) 후퇴하던 감녕은 사마가와 마주쳤는데, 그 때의 사마가의 모습은, 얼굴은 피를 뿜고 있는 것 같고, 파란 눈을 하고 있었으며, 철질여골타라는 무기를 들고, 허리에 활을 ___ 개 차고 있었다.",2,very hard
"( 연의 ) 하후돈이 박망파에서 신야의 유비에게 대패하고 돌아오자, 조조는 50만 대군을 일으켜 10만 씩 다섯 대로 나누었으며, _____에게 선봉을 맡겨 따로 3천의 군사를 이끌게 했다.",허저,hard
"( 연의, 사서 공통 ) 손권은 스스로를 신하로 칭하고 천명에 관해 이야기하는 글을 조조에게 보냈는데, 이는 조조에게 ㅁㅁ가 되라는 권유였으며, 조조는 이를 보고 ""이 아이가 나를 화로 위에 앉히려 하는구나"" 라고 말했다.",황제,hard
"( 연의 ) 원술이 보낸 밀서를 받아보고는 ""전에 나를 막은 일을 생각하면 유표 이놈을 용서할 수 없으니, 이때 원수를 갚지 않으면 언제 갚는단 말인가"" 라고 말한 사람의 이름은?",손견,hard
"( 연의 ) 수백의 병력을 이끌고 쳐내려와서 종회를 공격하여 죽이려 했으나, 순개의 활에 맞아 죽은 장수의 이름은?",노손,super hard
"( 연의, 사서 공통 ) 구석 중 거마란, 이동 시 수레 두 개를 움직일 수 있는 특전이며, 그 중 하나는 제후가, 나머지는 호위무사가 이용하고, 검은 소 두 마리와 ㅁ색 말 여덟 마리로 이동시킨다.",황,super hard
( 연의 ) 석광원의 출신주는 ㅁㅁ이다.,예주,very hard
"( 연의, 사서 공통 ) 군웅인 _____에게 공격을 받자, 유비는 여포에게 구원을 청했다.",원술,hard
"( 연의 ) 마등을 죽인 조조는, 진군의 말에 따라 군웅인 _____에게 공격을 하기 위해 대군을 일으켰으며, 합비의 장료에게 군량과 마초를 마련하여 지원하라는 명령을 전했다.",손권,hard
"( 연의 ) 문흠은 문앙과 함께 낙가에서 사마사의 주둔지에 야습을 하려 했으나, 문흠과 그가 이끄는 ___명의 병력은 길을 잃어 야습에 참가하지 못했다.",2500,super hard
"( 연의 ) 강유는 천수태수 왕기를 추격하다가 _____하고 등애하고 그들의 병력과 조우했는데, 물러나려 할 때 ""양흔이 감송을 쳤다"" 는 보고를 받았다.",견홍,super hard
"( 연의 ) 황권과 유파는 유장에게 항복을 권한 초주를 죽이려 했으나 유장이 말리고 있었는데, 이 때 ㅁㅁ태수 허정의 항복이 보고되었다.",촉군,super hard
"( 연의, 사서 공통 ) 황제 유선의 신하인 승상 제갈량이 군을 이끌고 위나라를 정벌하려 시도했을 때, ㅁㅁㅁㅁ 등지는 중감군을 맡았다.",양무장군,super hard
"( 연의 ) 왕평의 호통과 복병으로 부하를 많이 잃은 위연은 ㅁ나라로 망명할 생각을 했는데, 마대의 설득으로 생각을 바꾸어 한중으로 쳐들어갔다.",위,hard
"( 연의, 사서 공통 ) 장비는 유주 ___군 사람이다.",탁,very hard
"( 연의, 사서 공통 ) 손견은 17세에 아버지와 함께 전당에 이르렀을 때, 상인의 재물을 약탈한 10여 명의 해적들을 달아나게 만들었으며, 추격하여 그들 중 ___명을 죽였다.",1,super hard
"( 사서 ) 공손연 토벌 중 한 달 동안 비가 내렸을 때, 사마의가 처형한 사람의 이름은?",장정,super hard
"( 연의 ) ""자네는 병사들을 때리고 남의 간언을 듣지 않기 때문에 성을 지키는 일을 믿고 맡기지 못하겠다"" 고 장비에게 말한 사람의 이름은?",유비,medium
"( 연의 ) 관우는 번성을 공격하라는 명령을 받자 미방과 _____에게 선봉을 맡겼으나, 그들의 실수로 불이 나서 피해가 컸기에 선봉을 요화로 바꾸었다.",부사인,very hard
"( 사서 ) 조통의 벼슬은 호분중랑, ㅁㅁㅁㅁ에 이르렀다.",독행령군,super hard
"( 연의, 사서 공통 ) 연호를 태시로 정한 황제의 이름은?",사마염,super hard
"( 연의, 사서 공통 ) 제갈량은 ""성도에 제 소유의 뽕나무 ___그루가 있고 땅 열다섯 경이 있으니 자제들이 넉넉히 먹고살만 하다"" 는 글을 유선에게 보냈다.",800,very hard
"( 연의 ) 십상시의 난 때 궁궐 밖으로 나오게 된 황제와 진류왕은, 서로의 ㅁ을 묶고 어둠속에서 이동했다.",옷,super hard
"( 연의, 사서 공통 ) 동승, 유비, 오자란, 충집, 오석과 함께 조조 주살을 모의하였으며, 동승에게 ""장수교위 충집과 의랑 오석이 내 심복"" 이라는 말을 들은 사람의 이름은?",왕자복,hard
"( 연의 ) 조조에게 패하고 연주에서 달아난 여포가 서주로 온다는 소식을 듣자, 유비는 ""여포는 영웅"" 이라고 말하고 직접 성 밖 ___리에 나가서 맞이했다.",30,super hard
"( 연의, 사서 공통 ) 공손연을 토벌하기 위해 출발할 때, 사마의와 함께 출발한 장수의 이름은?",호준,very hard
"( 연의, 사서 공통 ) 부사인의 출신지는 유주 ___군이다.",광양,super hard
( 연의 ) 왕관은 ___명의 병력을 이끌고 강유를 만나서 그에게 거짓으로 항복했다.,5000,super hard
"( 연의 ) 이각과 곽사를 사칭하며 헌제의 일행을 공격하는 이락군을 양봉군이 맞서 싸웠는데, 이락군과 양봉군 중 승리한 쪽은 _____군이다.",양봉,very hard
"( 연의, 사서 공통 ) 저곡의 아버지의 이름은?",저수,hard
"( 연의, 사서 공통 ) 낭야태수 선자춘이 관로를 불러서 만났는데, 마침 자리에 백여 명의 선비들이 있는 것을 본 관로는, ""자신이 어려서 담력이 약하니 마실 것을 ___되 달라"" 고 하여 먹었다.",3,super hard
